url,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,shares
http://mashable.com/2014/02/07/airbnb-sochi-problems/,335.0,14.0,117.0,0.719298239304,0.999999984615,0.861538448284,5.0,1.0,0.0,0.0,4.59829059829,7.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,627.0,182.084285714,8000.0,843300.0,262942.857143,1039.78174603,3580.95661648,2816.61232691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.199400009352,0.0285747559059,0.0285977619051,0.0285744964903,0.714852976347,0.530833333333,0.24875,0.0512820512821,0.00854700854701,0.857142857143,0.142857142857,0.435416666667,0.0625,0.8,-0.125,-0.125,-0.125,0.1875,-0.0625,0.3125,0.0625,1100
http://mashable.com/2014/11/07/suspects-admit-to-iguala-murders/,59.0,13.0,290.0,0.59233449271,0.999999994118,0.729411760415,7.0,6.0,1.0,1.0,4.6275862069,9.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,650.0,136.888888889,11900.0,843300.0,333722.222222,2519.28615385,3844.78571429,2990.4034601,2000.0,5300.0,3850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222515352813,0.0222233145595,0.133667240059,0.0222227132426,0.799635196858,0.444036796537,-0.0477651515152,0.0241379310345,0.0206896551724,0.538461538462,0.461538461538,0.348051948052,0.1,0.8,-0.348611111111,-1.0,-0.125,0.252272727273,-0.0318181818182,0.247727272727,0.0318181818182,1200
http://mashable.com/2014/11/24/baby-monitors-false-reassurance/,44.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,967.0,166.065555556,6600.0,843300.0,428144.444444,1688.91666667,6825.93929816,4079.83792594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0222223898477,0.475787535624,0.0222223974186,0.45754538694,0.0222222901693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.2,0.1,0.2,11300
http://mashable.com/2013/02/12/tim-cook-goldman-sachs/,695.0,10.0,553.0,0.501831500912,0.999999996711,0.707236839779,3.0,3.0,1.0,0.0,4.34538878843,4.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,886.0,462.75,1600.0,69100.0,23550.0,1262.0,2573.38891566,1854.44745723,726.0,7100.0,2856.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523915221706,0.0500011928775,0.321973686576,0.050000226104,0.0541096727371,0.538961800473,0.205367629786,0.0488245931284,0.0108499095841,0.818181818182,0.181818181818,0.418939393939,0.1,1.0,-0.255092592593,-0.5,-0.1,0.0,0.0,0.5,0.0,2200
http://mashable.com/2014/03/11/tech-terms-history/,303.0,8.0,837.0,0.467162329037,0.999999998031,0.631889762536,15.0,1.0,3.0,2.0,5.00836320191,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,710.0,308.571428571,0.0,843300.0,103880.0,0.0,4112.57142857,1718.06291552,5200.0,5200.0,5200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200009765677,0.0200009894803,0.919950173245,0.0200005976938,0.0200472630131,0.421069146273,0.0789176016727,0.026284348865,0.0131421744325,0.666666666667,0.333333333333,0.317942739079,0.1,0.8,-0.379797979798,-1.0,-0.05,0.0,0.0,0.5,0.0,1500
http://mashable.com/2013/07/07/nsa-selfies-comic/,550.0,9.0,268.0,0.65671641546,0.999999993506,0.831168825772,8.0,3.0,0.0,3.0,4.19402985075,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1400.0,460.571428571,0.0,843300.0,368900.0,0.0,5689.38427948,2621.69422701,3800.0,3800.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.820682894879,0.0202260077172,0.117828876318,0.0212117274634,0.0200504936223,0.516343118687,0.101665088384,0.0597014925373,0.0410447761194,0.592592592593,0.407407407407,0.388920454545,0.1,1.0,-0.251767676768,-0.6,-0.05,0.9,0.5,0.4,0.5,4800
http://mashable.com/2014/06/25/aereo-ceo-our-work-is-not-done/,197.0,14.0,195.0,0.631578944044,0.999999992063,0.761904755858,11.0,1.0,1.0,9.0,4.99487179487,7.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,703.0,321.714285714,8000.0,843300.0,224742.857143,2494.875,8047.1826215,4370.63685362,753.0,753.0,753.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.171254226221,0.425342574386,0.0285718521225,0.346239635734,0.0285917115367,0.543636363636,0.0868686868687,0.0358974358974,0.025641025641,0.583333333333,0.416666666667,0.600432900433,0.136363636364,1.0,-0.58,-0.7,-0.1,1.0,1.0,0.5,1.0,2300
http://mashable.com/2014/11/13/heads-in-sand-protest-bondi/,55.0,14.0,780.0,0.440568474883,0.999999997706,0.633027521484,8.0,1.0,1.0,2.0,4.75512820513,5.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,503.0,99.8,14000.0,843300.0,328600.0,1417.09803922,3415.70689385,2315.15815665,22600.0,22600.0,22600.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400001430467,0.0400000711748,0.839997332828,0.0400001134444,0.040002339506,0.408968253968,-0.023380952381,0.0128205128205,0.025641025641,0.333333333333,0.666666666667,0.387857142857,0.214285714286,0.55,-0.245297619048,-0.714285714286,-0.05,0.0,0.0,0.5,0.0,1000
http://mashable.com/2013/02/15/wedding-websites/,692.0,10.0,556.0,0.471028036503,0.99999999696,0.607902733715,16.0,1.0,7.0,0.0,4.87050359712,10.0,1.0,0.0,0.0,0.0,0.0,0.0,217.0,2200.0,641.444444444,0.0,69100.0,33930.0,0.0,6433.33333333,2941.96539512,2200.0,2200.0,2200.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0203443608379,0.0200487398777,0.0200893457632,0.0205320512089,0.918985502312,0.529627799736,0.224703557312,0.0539568345324,0.00719424460432,0.882352941176,0.117647058824,0.383156565657,0.1,0.8,-0.24375,-0.5,-0.1,1.0,0.85,0.5,0.85,2200
http://mashable.com/2013/03/07/new-facebook-news-feed-poll/,672.0,12.0,94.0,0.741935475893,0.999999980392,0.862745081123,4.0,3.0,1.0,0.0,4.34042553191,7.0,0.0,0.0,0.0,1.0,0.0,0.0,217.0,654.0,411.75,0.0,617900.0,101985.714286,0.0,4115.37627119,1978.49030699,6400.0,13300.0,9850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.413287509549,0.0290392233543,0.500455750362,0.0286444617358,0.0285730549988,0.455909090909,0.194772727273,0.0744680851064,0.0106382978723,0.875,0.125,0.321103896104,0.1,0.6,-0.3,-0.3,-0.3,0.454545454545,0.136363636364,0.0454545454545,0.136363636364,897
http://mashable.com/2013/07/11/travel-startups/,546.0,10.0,381.0,0.566037734323,0.999999995671,0.753246749986,8.0,0.0,1.0,0.0,4.54855643045,10.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1100.0,358.833333333,0.0,843300.0,163270.0,0.0,7419.52173913,1929.43704135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.715326196754,0.0200097450296,0.224645882355,0.0200170066445,0.0200011692169,0.486846784168,0.186315321583,0.0472440944882,0.010498687664,0.818181818182,0.181818181818,0.318064574315,0.0625,0.8,-0.127083333333,-0.166666666667,-0.05,0.0,0.0,0.5,0.0,277
http://mashable.com/2014/05/14/airbnb-new-york-subpoena-wins/,239.0,9.0,581.0,0.544658492917,0.999999997059,0.741176468408,10.0,2.0,3.0,0.0,4.65576592083,8.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,505.0,147.375,15500.0,843300.0,301375.0,3288.48235333,8156.99913793,4360.71610281,14600.0,14600.0,14600.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.761884641135,0.025020692975,0.0250092021855,0.162674427108,0.0254110365962,0.478163211058,0.153716994506,0.0567986230637,0.013769363167,0.80487804878,0.19512195122,0.312649219467,0.0333333333333,0.8,-0.306944444444,-0.7,-0.125,0.0,0.0,0.5,0.0,5200
http://mashable.com/2014/06/20/airline-fee-increase/,202.0,9.0,329.0,0.576433119183,0.99999999505,0.70297029355,5.0,1.0,1.0,0.0,4.96352583587,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,865.0,262.798571429,865.0,843300.0,189980.714286,865.0,4392.20233918,2780.93753498,10300.0,10300.0,10300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0288173080763,0.0285742964369,0.178434975083,0.178254666243,0.585918754161,0.324118165785,-0.0518298059965,0.0182370820669,0.0182370820669,0.5,0.5,0.204464285714,0.05,0.5,-0.362037037037,-0.7,-0.155555555556,0.0,0.0,0.5,0.0,945
http://mashable.com/2013/11/25/star-wars-pancakes/,409.0,11.0,1081.0,0.439069767033,0.999999998347,0.647933883227,12.0,0.0,1.0,0.0,4.67252543941,10.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4200.0,944.75,0.0,843300.0,184090.0,0.0,9150.0,3360.9049113,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11845779163,0.311016152683,0.158022149457,0.0200973640824,0.392406542148,0.583600393673,0.142761648264,0.054579093432,0.0212765957447,0.719512195122,0.280487804878,0.415116662998,0.1,1.0,-0.279434092478,-0.5,-0.05,0.0,0.0,0.5,0.0,13900
http://mashable.com/2014/08/26/grumpy-cat-ice-bucket-challenge/,135.0,9.0,361.0,0.550724636085,0.999999995215,0.693779900987,4.0,4.0,1.0,0.0,4.99168975069,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,417.0,82.6,0.0,843300.0,314083.333333,0.0,5049.15615616,3139.02204137,41700.0,41700.0,41700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699135261896,0.200141601972,0.0334024712441,0.0334111893887,0.0339094754995,0.288404040404,0.114232323232,0.0221606648199,0.01108033241,0.666666666667,0.333333333333,0.454545454545,0.1,1.0,-0.207638888889,-0.5,-0.05,0.0,0.0,0.5,0.0,479
http://mashable.com/2013/03/31/vizify-resume/,648.0,10.0,661.0,0.522003034109,0.999999997455,0.709923662316,9.0,0.0,1.0,0.0,4.65658093797,7.0,0.0,0.0,1.0,0.0,0.0,0.0,217.0,2000.0,782.666666667,0.0,617900.0,188571.428571,0.0,11213.0434783,5031.26565877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.746569612366,0.0285736272044,0.0296535405202,0.0285727513812,0.166630468528,0.383948863636,0.200692471591,0.0605143721634,0.0136157337368,0.816326530612,0.183673469388,0.371628787879,0.0333333333333,1.0,-0.176388888889,-0.3,-0.05,0.0,0.0,0.5,0.0,3000
http://mashable.com/2013/06/11/lebron-james-2k14/,576.0,9.0,143.0,0.692857137908,0.999999987654,0.827160483615,1.0,1.0,0.0,1.0,4.54545454545,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0,55.6,0.0,690400.0,335366.666667,0.0,4903.04552023,3218.3949445,2900.0,2900.0,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333464148368,0.0334077499047,0.428738938934,0.372459142767,0.132047753557,0.573571428571,-0.0139285714286,0.020979020979,0.020979020979,0.5,0.5,0.315476190476,0.285714285714,0.375,-0.266666666667,-0.5,-0.1,0.0,0.0,0.5,0.0,1000
http://mashable.com/2014/10/30/hurricane-sandy-weather-forecasting/,69.0,11.0,131.0,0.664062494812,0.999999988764,0.719101115516,3.0,3.0,3.0,2.0,4.29770992366,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,550.0,78.7985714286,0.0,843300.0,400662.5,0.0,6854.43706247,4197.08257261,14100.0,32500.0,23300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0250015872059,0.278820266653,0.0250009351425,0.646176494402,0.0250007165961,0.752777777778,-0.33125,0.0152671755725,0.030534351145,0.333333333333,0.666666666667,0.25,0.25,0.25,-0.66875,-1.0,-0.125,0.333333333333,0.25,0.166666666667,0.25,48500
http://mashable.com/2013/01/13/minority-report-software/,725.0,10.0,536.0,0.541509432941,0.999999996732,0.735294115244,8.0,1.0,1.0,0.0,4.65485074627,8.0,0.0,0.0,0.0,0.0,1.0,0.0,217.0,343.0,278.6,0.0,37400.0,8862.5,0.0,2539.22424242,1111.92976876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0250130108311,0.0250035002058,0.275942871161,0.0250019722768,0.649038645525,0.51692325856,0.225574380165,0.0634328358209,0.0130597014925,0.829268292683,0.170731707317,0.422326203209,0.1,1.0,-0.230357142857,-0.4,-0.1,0.0,0.0,0.5,0.0,1600
http://mashable.com/2014/01/07/airlines-winter-weather/,366.0,14.0,155.0,0.616438351942,0.999999989247,0.709677411724,5.0,4.0,1.0,0.0,4.38709677419,6.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,837.0,211.931666667,2100.0,843300.0,299533.333333,1265.33333333,3519.73541567,2711.86114725,608.0,1400.0,1000.66666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226117689198,0.0333370526588,0.201453004247,0.0333350806778,0.505757173218,0.553535353535,0.394949494949,0.0387096774194,0.0,1.0,0.0,0.394949494949,0.05,1.0,0.0,0.0,0.0,0.333333333333,0.25,0.166666666667,0.25,1300
http://mashable.com/2013/10/18/childhood-mashups/,447.0,10.0,390.0,0.604838708052,0.999999996656,0.662207355645,20.0,3.0,0.0,16.0,5.13333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,579.0,132.166666667,0.0,843300.0,387200.0,0.0,6038.68312102,2827.7740909,6800.0,13700.0,10250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0222239037337,0.0222454559356,0.0222232245352,0.911084406099,0.0222230096967,0.568686868687,0.262920875421,0.0461538461538,0.0102564102564,0.818181818182,0.181818181818,0.46654040404,0.1,1.0,-0.396875,-0.5,-0.1875,0.0,0.0,0.5,0.0,233400
http://mashable.com/2013/07/16/front-flash-app/,541.0,12.0,200.0,0.610526312576,0.99999999187,0.682926823716,5.0,4.0,0.0,10.0,4.405,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7600.0,1118.375,7600.0,843300.0,452612.5,3314.5679558,7800.80107527,5671.42076365,2600.0,2600.0,2600.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250004289341,0.025028415856,0.0250002485543,0.899970664376,0.0250002422798,0.771739130435,0.334782608696,0.095,0.005,0.95,0.05,0.457894736842,0.333333333333,1.0,-1.0,-1.0,-1.0,0.833333333333,0.333333333333,0.333333333333,0.333333333333,6600
http://mashable.com/2014/12/24/drake-holiday-cards/,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1100.0,172.9,9800.0,843300.0,197190.0,2139.01260504,5462.6691879,3028.12692619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0200850508586,0.020000577175,0.667561871966,0.272339664045,0.0200128359555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303,0.0909090909091,0.19696969697,0.0909090909091,3500
http://mashable.com/2013/08/30/google-buys-wimm/,496.0,8.0,221.0,0.59817351325,0.999999993377,0.682119200781,4.0,3.0,1.0,1.0,5.25791855204,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1400.0,567.5,0.0,843300.0,100630.0,0.0,8533.33333333,2453.19328353,2800.0,52900.0,27850.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0201741975797,0.323462858235,0.392827916423,0.117895206759,0.145639821003,0.322619047619,0.0737012987013,0.0361990950226,0.0226244343891,0.615384615385,0.384615384615,0.271590909091,0.1,0.6,-0.105,-0.125,-0.1,0.5,0.136363636364,0.0,0.136363636364,6200
http://mashable.com/2014/11/20/amazon-fire-washington-post-app/,48.0,12.0,535.0,0.511235954099,0.999999996785,0.700964627971,1.0,1.0,2.0,2.0,4.58504672897,5.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,940.0,206.8,10000.0,843300.0,294960.0,3034.12462094,3650.95887306,3345.99774345,1100.0,1100.0,1100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0400020116026,0.502083060256,0.0400009697169,0.377913012356,0.0400009460678,0.404586260734,0.0434914129586,0.0467289719626,0.0299065420561,0.609756097561,0.390243902439,0.373904761905,0.1,0.8,-0.320052083333,-0.5,-0.125,0.0,0.0,0.5,0.0,817
http://mashable.com/2014/09/29/inside-the-new-york-public-library-maps-division/,101.0,9.0,296.0,0.615384613233,0.999999994253,0.810344822929,6.0,4.0,2.0,1.0,4.90540540541,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,587.0,205.5,9200.0,843300.0,385150.0,2190.49175734,4368.37195523,3011.44149004,1900.0,6100.0,3300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333778572408,0.0333377788354,0.566189390572,0.033358410295,0.0333358478892,0.459632034632,0.0506493506494,0.0405405405405,0.0135135135135,0.75,0.25,0.267857142857,0.05,0.5,-0.425,-0.6,-0.1,1.0,0.0,0.5,0.0,2400
http://mashable.com/2014/11/03/nick-offerman-home-depot/,65.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,305.0,106.6,0.0,843300.0,441700.0,0.0,6221.3125,4233.49081509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333367434492,0.373090587837,0.0333353874823,0.526902383594,0.0333348976371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,25200
http://mashable.com/2013/06/19/bike-sherpa-facebook/,568.0,9.0,475.0,0.525386312306,0.999999996503,0.67832167595,3.0,3.0,6.0,2.0,4.61473684211,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,548.0,176.25,9800.0,690400.0,186475.0,2020.65696087,3278.6494186,2688.84526369,641.0,2900.0,1770.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0250002640335,0.025000110191,0.899998337764,0.0250000864467,0.0250012015647,0.281535086535,0.0712065412065,0.0315789473684,0.0126315789474,0.714285714286,0.285714285714,0.26824963925,0.136363636364,0.416666666667,-0.117628205128,-0.230769230769,-0.025,0.0,0.0,0.5,0.0,2500
