red_band_mean,red_band_var,red_band_std,red_band_kurtosis,red_band_skew,green_band_mean,green_band_var,green_band_std,green_band_kurtosis,green_band_skew,blue_band_mean,blue_band_var,blue_band_std,blue_band_kurtosis,blue_band_skew,image_class
1.4594793730736617e-08,8.02808647220837e-06,0.0028333878082974044,1.3618812723988123,0.0041602747836247305,-6.183847411235765e-16,8.056796282467663e-06,0.0028384496265510266,1.3265388123778026,0.0035984082281326595,1.2566296486859156e-09,8.248196162475941e-06,0.0028333878082974044,1.2985230642188572,0.002150594001234451,0
9.637021527488549e-08,2.4664849131257827e-05,0.0049663718277287525,0.34315754165534473,-0.014379562783474199,-5.4985337000404e-16,2.4681787165759797e-05,0.004968076807554388,0.3388110363067818,-0.013702949543203297,-4.781966723022617e-16,2.496878684658836e-05,0.0049663718277287525,0.33245747235635426,-0.013050869436904032,0
-3.5783952413052185e-16,1.112447989095873e-05,0.0033353380474786553,0.6081261506363917,0.010306474711715228,-3.588166560445185e-16,1.1204633288586002e-05,0.003347332264443732,0.5793935694902408,0.013965169032532476,-3.5176992425851395e-16,1.1228874615385525e-05,0.0033353380474786553,0.6174281921130866,0.01296500197597693,0
-4.41540249483758e-16,1.8981188732306242e-06,0.0013777223498334576,2.0973316609461037,0.0049678832575502175,-4.296705385658671e-16,1.882250706794648e-06,0.0013719514228990209,1.7508815084852118,0.008359677255823017,-9.724916725807921e-07,2.314706764118824e-06,0.0013777223498334576,1.599383238913335,0.007958043674140488,0
-1.4616026521327516e-08,1.0119673980509175e-05,0.003181143502030233,-0.46345676979170847,-0.0038584348628141005,-7.626679409807477e-10,1.0607633371879407e-05,0.0032569361940141548,-0.40427179394254953,-0.0030437596770499296,-5.024642806276333e-07,1.0735559543411286e-05,0.003181143502030233,-0.3880873946314969,-0.0003827667803819048,0
1.073640559979908e-06,2.2383291450394176e-05,0.004731098334466763,0.20397365230409825,-0.017449748644561437,2.761858194132885e-07,2.2406581434428258e-05,0.004733559066329294,0.22742628463976144,-0.015326143043189158,2.405577899288627e-06,2.28448666633993e-05,0.004731098334466763,0.2751997436782121,-0.013832472710943006,0
-6.592386489470887e-16,2.5428516350895524e-06,0.001594632131586954,2.413056165479638,-0.025916039385949826,-7.221496917637969e-16,2.488785246928312e-06,0.0015775884276097844,2.4248375047772175,-0.027396339932053707,-6.011175774471036e-16,2.544029645232666e-06,0.001594632131586954,2.6041726584791824,-0.025369335966364266,0
-2.771702040431858e-09,1.0937982854986699e-05,0.003307262138837304,1.434196891713734,0.008642714189062026,-2.5037502474427027e-16,1.1235097304116845e-05,0.003351879667308605,1.2748317619370315,0.010533299726294321,-1.266157757286912e-08,1.127402879974994e-05,0.003307262138837304,1.30497204494195,0.011105686230353084,0
-1.037439177533489e-15,1.965151803485429e-06,0.001401838722351979,-0.7236299246878382,-0.007025967308663395,-1.0763838466241104e-15,2.0101511775707686e-06,0.0014177980030916845,-0.7052854515974651,-0.007693000008624449,-1.1154557824150568e-15,2.0044624032250026e-06,0.001401838722351979,-0.7027612548215876,-0.008378469672359556,0
2.610885883788658e-08,9.644897530226842e-07,0.000982084392006453,-1.0615942372045915,0.0011982864168310831,-8.376823917308825e-16,9.837501371800867e-07,0.000991841790398089,-1.0468810503560726,0.0014203383199896573,-7.816721792750143e-16,9.950147635741546e-07,0.000982084392006453,-1.0245584025376022,0.0010640876211883638,0
1.991144351260641e-08,9.483234127166671e-06,0.003079486016718808,-0.5945604484878553,0.009845287661149858,3.102385677013626e-09,9.560203432973995e-06,0.003091957864035989,-0.5881079473582718,0.01023047643063727,-5.130610725143354e-09,9.573325463168234e-06,0.003079486016718808,-0.5890683560002246,0.010568598741760178,0
-8.92930592171577e-16,8.376907630883348e-06,0.0028942887953491005,-0.7111957187563243,-0.012561085143672993,-8.470829221981883e-16,8.332739771566973e-06,0.0028866485362037016,-0.7185940155984829,-0.011513120125884839,-1.1231180210880011e-07,8.109902932073902e-06,0.0028942887953491005,-0.752026944092175,-0.010270175634527959,0
-4.851289024391542e-16,3.793675120565864e-06,0.001947735895999728,-0.8127747981121209,-0.0074774726053814565,-4.761063273373361e-16,3.7975492768049554e-06,0.0019487301703429737,-0.8126124965675094,-0.007749825795650413,-6.178993074404426e-09,3.7940891293533987e-06,0.001947735895999728,-0.8138259633873104,-0.007210927545385538,0
-1.6914387291676382e-06,1.018963273700158e-05,0.0031921204139257623,-0.12923604951034395,0.01995870107258393,-3.732347185237832e-16,1.0345415749619371e-05,0.003216429036932009,-0.14245401606038088,0.008272988001435192,-1.1930398044600848e-07,1.009056271132614e-05,0.0031921204139257623,-0.2818512137662643,0.006356615622351493,0
-2.8227801777679106e-16,2.549271545901285e-06,0.0015966438381496623,1.81233231441042,0.029580404286284917,2.1033677512167106e-07,2.5442463779056414e-06,0.0015950693959529288,1.7786076211357695,0.029314291409597484,-2.7176991232161142e-16,2.534353728167333e-06,0.0015966438381496623,1.2195237877087681,0.02884886942116289,0
1.3098437017091827e-06,2.245038388524123e-05,0.004738183606113342,-0.7722158226973477,-0.01945204560129074,-3.00495819555581e-08,2.2474187616361786e-05,0.004740694845311369,-0.7736250089178545,-0.01476964760821747,-4.612664512242487e-07,2.2511948038203946e-05,0.004738183606113342,-0.771884169488934,-0.013472013761593992,0
2.1232833509120315e-08,1.2243483031486198e-06,0.0011065027352648612,-0.7011747886645154,0.004289311702243801,3.713204955862909e-08,1.2284266542302183e-06,0.0011083441046129214,-0.6978070496080204,0.005538887967515166,3.2956353465453e-08,1.2289429353892421e-06,0.0011065027352648612,-0.6983744614821381,0.0060573696683222916,0
-5.4111683421539416e-08,7.013091221476346e-06,0.002648224163751314,-0.8808844158925817,0.04412903914161869,-8.457749863001717e-08,7.07564426576928e-06,0.0026600083206203095,-0.8725952621962763,0.04519084773161866,-1.659193517456416e-06,7.099219874339808e-06,0.002648224163751314,-0.8671197133117374,0.05318540725854331,0
-1.123982121941237e-15,2.588059710624178e-05,0.00508729762312387,0.4820581549655052,-0.08013075895739138,-1.1015699477942434e-15,2.5884331905206184e-05,0.005087664680893011,0.48356972645225493,-0.08074730460309212,-1.069942055181123e-15,2.5868343597342304e-05,0.00508729762312387,0.47295511084439434,-0.0801195909713061,0
-3.78627986982485e-07,8.986721870784565e-06,0.0029977861616173633,-0.39384528094913174,0.014277857796015501,-3.598041111725598e-16,9.10137942827318e-06,0.0030168492551457026,-0.40563159229134627,0.009059612125192873,-2.0556803479246496e-06,8.786572576999121e-06,0.0029977861616173633,-0.37695818278139326,0.03189660464565385,0
-1.0087794471862253e-15,8.915006737488993e-05,0.009441931337120067,-0.3285738997802854,-0.004747638696681632,-5.7161695723292867e-08,8.920148747429825e-05,0.00944465390971518,-0.3237999629595678,-0.0028593806152784032,-8.197535849947899e-08,8.918625347607734e-05,0.009441931337120067,-0.32588456882728334,-0.003056953020205044,0
-7.511959338328046e-16,1.2216130104129689e-05,0.003495158094296979,-0.3681370524465768,-0.010534019090081451,-7.287750775981016e-16,1.2218969110623399e-05,0.0034955642049064694,-0.36762390988399973,-0.010783051240106954,-7.142792733761468e-16,1.2208637870577295e-05,0.003495158094296979,-0.369378230877651,-0.0110293421078417,0
2.7252191210468873e-07,1.4438161176184473e-05,0.0037997580417948288,-0.7418501932409707,-0.0041342147680734865,-1.0907332200253087e-15,1.4434237841577516e-05,0.00379924174560892,-0.7426600097582332,-0.0034179569506888638,-1.1357842819815844e-15,1.4421578235127851e-05,0.0037997580417948288,-0.7409386282536361,-0.0033440264630523963,0
9.075090111858853e-07,1.4002881939931199e-06,0.0011833377345428987,0.2572717098853943,0.027419502650972184,-1.9261620541302416e-16,1.4704204006158637e-06,0.0012126089231965366,0.3679310975468906,0.027188380208423502,-3.360912445196508e-07,1.4407998379977421e-06,0.0011833377345428987,0.21978259168037706,0.030653632777446965,0
1.2616137671861357e-07,4.6463705214222415e-07,0.0006816429066176983,-1.1043741357288994,0.0010178777291152054,5.504201153871273e-08,4.653422383967888e-07,0.0006821599800609742,-1.1056594991633595,0.00120231647983908,1.1415749683661956e-07,4.625848667541023e-07,0.0006816429066176983,-1.1070454253898603,-0.0001557800251433259,0
-1.748677050945532e-07,7.723916859098094e-06,0.0027791935627260824,0.6897640001995522,8.497443116835528e-05,3.5904963385576424e-07,7.587721835981163e-06,0.0027545819711856756,0.7145795033433333,-0.001457516049865658,6.051951858410905e-07,7.77983281949986e-06,0.0027791935627260824,0.7349241572112128,-0.00025685701132371745,0
4.552075899371138e-06,0.00012052665466569906,0.010978463219672371,-0.6334531742540155,0.040284632324565535,1.6932834315060032e-06,0.00012095299612713399,0.01099786325279297,-0.6512332246590318,0.043743223594002754,-8.031350173320728e-06,0.00012129501262351226,0.010978463219672371,-0.6382008152186796,0.055505746811743216,0
9.77351066824181e-07,7.139712810993762e-06,0.002672024103744905,-0.5041916872087744,-0.011243596664997062,6.861793689922248e-09,6.567045896997514e-06,0.002562624806130916,-0.567581350118771,-0.009565053903116462,4.707662096368613e-08,6.559285830830062e-06,0.002672024103744905,-0.577924137129739,-0.00553674178743708,0
-4.0378174415664784e-16,2.4385564793559165e-05,0.0049381742368570965,-0.4154806310543768,-0.005518676426480266,-4.618945835551769e-16,2.4469039423535727e-05,0.00494661898912133,-0.4109151114834657,-0.005081270227906712,-5.122832500983551e-16,2.4438235108763864e-05,0.0049381742368570965,-0.41547906336135876,-0.0057278156649345525,0
-1.0746394281303808e-07,1.9805650369526757e-06,0.001407325490763482,0.807953880691108,0.00948494413797142,-2.8401219862228604e-16,2.039846863508884e-06,0.0014282320762078143,1.187811372073905,0.009204183774919685,-3.458418847678159e-16,1.9470991724843215e-06,0.001407325490763482,0.7597420090531908,0.010247308288010175,0
4.520540682242293e-07,9.64757947842822e-07,0.0009822209261886156,-1.067913639867207,0.01724707482503428,-2.143814094633073e-06,9.349999131091245e-07,0.0009669539353604826,-1.0351879259741044,0.03334494991688586,-6.579779170117985e-07,9.494104515013396e-07,0.0009822209261886156,-1.0827260764933797,0.024550092243444534,0
3.8690316468734764e-07,1.5596686031316755e-06,0.0012488669277115458,-1.0906650231548152,-0.005186843117043577,-1.770672236277754e-09,1.5423219358113177e-06,0.0012419025468253608,-1.1075361591489574,-0.003730204562108754,-4.4358485789424974e-07,1.5824656524217811e-06,0.0012488669277115458,-1.0818090484504985,0.0025401482844639926,0
1.267605022344446e-07,2.575144470812543e-05,0.0050745881318709435,-0.6682763909068776,-0.01904585444578377,-9.907805264526635e-16,2.5737592170310357e-05,0.0050732230554461485,-0.6682822014888137,-0.018933597886560342,9.578899894465297e-09,2.5724267990700757e-05,0.0050745881318709435,-0.6686906316425132,-0.01880653613387028,0
-3.0878554219585494e-08,1.807559133754445e-06,0.001344454957874917,-0.765258998935896,0.020558925750671,-4.686093609794113e-09,1.86206833190279e-06,0.0013645762462767663,-0.7354939620343517,0.02056085094276291,-9.521272869854487e-08,1.8246822894464282e-06,0.001344454957874917,-0.7423997903474993,0.021170214264198708,0
-2.4866290763492456e-09,5.901889009667929e-06,0.0024293803756653526,-0.9406071586125875,-0.009840540599571781,-2.12533775612888e-08,5.935469066530797e-06,0.0024362818118047833,-0.9356786273491284,-0.010617747178457489,-5.6250148810257925e-08,5.9172358496408446e-06,0.0024293803756653526,-0.9390013870788025,-0.010224110974616984,0
-1.5290028692435838e-07,3.930958145227789e-06,0.001982664405598635,-0.955275970129212,0.012788805326786433,-1.0477229919173249e-07,3.979878140364232e-06,0.0019949631927342,-0.9394304925356614,0.013757391036845264,-3.3942793429993025e-08,3.966763777425944e-06,0.001982664405598635,-0.9426076951279914,0.013941571112061318,0
-6.394294666040117e-16,1.5787201789485235e-06,0.0012564713203844023,0.473894624207853,-0.014588695003496114,-5.465053266962296e-16,1.573701566241535e-06,0.0012544726247477602,0.5027736932083338,-0.01367054669582046,-2.5894888241321902e-08,1.515676011573065e-06,0.0012564713203844023,0.34416541790920396,-0.013021771838069858,0
2.109247865106015e-09,2.717747401030941e-05,0.00521320189617757,0.23592054590588818,-0.006944517520546988,1.0779572281646781e-07,2.682813504043349e-05,0.0051795883080060995,0.26650370936929324,-0.006859240110730586,3.91837053819117e-08,2.6991890959943585e-05,0.00521320189617757,0.24530111511637376,-0.006997022925513339,0
9.974043656162904e-07,2.5553983117042972e-05,0.0050550947683542955,-0.7312233382943014,0.005653517863914178,5.848613849488846e-08,2.557214447934031e-05,0.005056890791715825,-0.7382889329658098,0.005292804176959614,-7.11660700742537e-08,2.492901471170289e-05,0.0050550947683542955,-0.775494853757984,0.00555437754688419,0
-6.91087246582528e-16,2.4440168373543416e-06,0.0015633351647533365,7.194916309996971,-0.012143959943457447,-6.126777242925526e-16,2.436620490061326e-06,0.0015609678055813086,6.890155378748588,-0.015917058207856955,-5.541912110153865e-16,2.4864342955719514e-06,0.0015633351647533365,6.919212098150849,-0.014830632284639995,0
-8.200492833514161e-16,7.898218803109983e-05,0.008887192359294348,-0.5070502609601841,-0.03647479347150763,-8.105373151119871e-16,7.899610007368503e-05,0.008887975026612363,-0.5067602060310903,-0.036850488477583564,-8.077951518243697e-16,7.900379212730277e-05,0.008887192359294348,-0.5077748077475253,-0.03677217404186486,0
3.996551094219241e-08,7.5370260917236125e-06,0.002745364473384839,-0.8788530928865743,0.008011469622411269,1.286040703453911e-08,7.545524388525757e-06,0.0027469117911803715,-0.8797369042650334,0.008329516995409948,1.0290029328567267e-07,7.469546686181087e-06,0.002745364473384839,-0.8892457728401784,0.008208891044968707,0
2.256506161907511e-07,5.781776685888958e-06,0.0024045325295967528,-1.0337080519995094,0.010497637051394329,-5.191107679873158e-07,5.749377202210399e-06,0.0023977858958235615,-1.0297243458896062,0.012442585339192876,-6.947036009595814e-07,5.760880736784048e-06,0.0024045325295967528,-1.0312225681113634,0.013617782682804952,0
-6.746543375672066e-16,1.1207816998127538e-05,0.0033478077899018544,0.17438237174524973,-0.014917881085082286,-6.737442999270554e-16,1.1395054795582917e-05,0.003375656202219491,0.2411581262175706,-0.014645770873492444,-6.658870370198673e-16,1.1349109398367688e-05,0.0033478077899018544,0.16312460782362015,-0.01437911257369435,0
-3.243146747622459e-16,1.2388678264992542e-05,0.003519755426871666,0.33488699710295444,0.02655868709531311,-3.6869936001704883e-16,1.2404549979806184e-05,0.0035220093667970537,0.3340933235892396,0.027525001231441602,-4.1419572307556385e-16,1.2403544443739866e-05,0.003519755426871666,0.3334653251020643,0.027697361190272198,0
-8.186411969557242e-16,9.888784411108812e-06,0.003144643765374516,-0.6204893342401103,-0.023267965263548646,-7.836268401497016e-16,9.919930296761535e-06,0.0031495920841851147,-0.6177390060373131,-0.023586078853862626,-1.5141438813823158e-09,9.86549170616818e-06,0.003144643765374516,-0.6225161933792602,-0.023741895864274564,0
-2.2103034112992826e-06,1.2098983096851694e-06,0.0010999537761584208,-1.1017615027010315,0.02199014504914905,-1.5405225908376943e-06,1.2941474101858145e-06,0.001137605999538423,-1.083700128874199,0.014512270609049402,-2.8045661723495446e-06,8.731364247961791e-06,0.0010999537761584208,2.280164823671204,0.03177537309638644,0
-5.537897173983879e-16,2.7137845290872045e-05,0.005209399705424037,0.1059243465363724,-0.021918353391009598,-5.555818273565412e-16,2.7112675458600772e-05,0.005206983335732962,0.11865224179535883,-0.021981882463828213,-3.5177251643552867e-07,2.5789632831862264e-05,0.005209399705424037,0.166234664910351,-0.01981293992663958,0
1.834177733051521e-05,2.7807796462145822e-05,0.00527330982042074,-0.17195308906957996,-0.107516209664392,1.0270593131938299e-07,2.7401626621205795e-05,0.005234656304018994,-0.40023439570307806,-0.07662644658506686,1.532861018062096e-05,2.7140099524402928e-05,0.00527330982042074,-0.22429025545736625,-0.09378881283501433,0
-3.958035146537211e-08,4.506429201246022e-06,0.002122835179952985,-0.9660899753984951,0.005104232037109744,-3.311622212609233e-08,4.554720031404018e-06,0.002134179006410666,-0.9518018755764688,0.0048181916573122015,-2.2651151788868874e-07,4.579522476505707e-06,0.002122835179952985,-0.9448285697167509,0.005183958572553282,0
1.4837216710904574e-06,6.863282885028649e-05,0.008284493276615445,-0.7914789964904525,-0.008497839847441152,7.190834606692161e-07,6.86533410882566e-05,0.00828573117402783,-0.7928358166046872,-0.007920434343521823,-1.0712880717204524e-06,6.87796291555388e-05,0.008284493276615445,-0.7915361310973412,-0.0059479588182756735,0
-1.3135053337385781e-08,4.444139397874745e-06,0.002108112757391014,-0.7815764335540023,0.009561992676253666,-6.463724037667531e-16,4.511273251781811e-06,0.002123975812428619,-0.7650382851112996,0.008923811955893495,-2.5280278432069655e-09,4.495578637809347e-06,0.002108112757391014,-0.769622419806367,0.009404127802271161,0
-5.67957150769494e-16,3.96971954704065e-06,0.001992415505621418,-0.8387619255695462,0.003108742541983052,-5.749962195543038e-16,3.983703323889057e-06,0.001995921672784044,-0.8309152626645333,0.0023825476690284082,-8.836131701588661e-08,3.95903537080949e-06,0.001992415505621418,-0.8425068261919018,0.0031094737020452264,0
-1.787399454066686e-07,4.7299656313570566e-06,0.002174848415719371,-0.6820427885347775,0.03635342268448773,-8.53831148468151e-08,4.769623882802104e-06,0.002183946858969353,-0.676072132028005,0.03602356846408071,-2.790069539130655e-06,4.805740897979544e-06,0.002174848415719371,-0.6337335135082545,0.05892226201923064,0
-8.069857589037091e-16,1.1182511846568303e-06,0.0010574739640562458,-1.0158211056105906,-0.002595569162299728,-7.464885482284388e-16,1.1462692758893145e-06,0.0010706396573494344,-0.9946109030478572,-0.002096487191568586,-7.787004171191318e-16,1.080858485448332e-06,0.0010574739640562458,-1.0441388102795723,-0.004277430368644742,0
-7.104368672296052e-16,3.079768652350833e-05,0.0055495663365265156,-0.02319316005977301,-0.015183572337190759,-6.452793871576602e-16,3.066240023823814e-05,0.0055373640153269805,-0.02211466603132184,-0.015145417942590235,-4.986453583760964e-09,3.05161399964813e-05,0.0055495663365265156,-0.019329874717650686,-0.014204003490946582,0
-4.9477297815414285e-08,2.4678003719775925e-05,0.004967696017247425,-0.463623048402086,0.01335510002108013,-3.8977218978597614e-16,2.494971632764308e-05,0.004994969101770609,-0.45128396166849916,0.014020875650297542,-2.1024707944370072e-07,2.478149399526059e-05,0.004967696017247425,-0.4570167454234726,0.016136091304201194,0
-8.802847079064256e-16,1.4138447597301683e-05,0.003760112710717816,-0.06802338262057717,-0.021317826940054897,-8.478755332785816e-16,1.4147008914423133e-05,0.0037612509773243172,-0.06785618597259635,-0.02114750290778889,-8.250369839217639e-16,1.4135132070662079e-05,0.003760112710717816,-0.06593217331732726,-0.021395983885256476,0
-4.372159975288309e-09,9.66948163864277e-06,0.003109579013088873,-0.7452869868973466,-0.02217715053610843,-1.6260651110568392e-08,9.648605140559109e-06,0.0031062203947175267,-0.7450035543768045,-0.025450355109597825,-4.910256183668735e-08,9.591159334804882e-06,0.003109579013088873,-0.7529470482539411,-0.023846529471711155,0
7.167353202677144e-08,2.9742382622919873e-05,0.005453657728801824,-0.6931062537921422,-0.00494821532133666,2.4565835623258112e-08,2.9792423203818386e-05,0.005458243600630004,-0.6882991705348829,-0.00445414393983242,-7.349902877276985e-16,2.987153604388674e-05,0.005453657728801824,-0.6845172665667874,-0.004956211587052605,0
3.95697427742969e-07,8.419264258826488e-06,0.002901596846363479,-0.5181207196707907,-0.003143459999357197,1.4781895850938056e-08,8.262634538315055e-06,0.002874479872657844,-0.5346094812053468,-0.0034049398613535094,5.766054928492013e-07,8.280176376427456e-06,0.002901596846363479,-0.5307703351846338,-0.003992921860872095,0
-2.2218751526510087e-16,2.9777297964157108e-05,0.0054568578838152925,0.22692115291172898,0.024870844163395345,-2.4091046388010793e-16,3.0187414077071206e-05,0.005494307424696147,0.21234941530024543,0.026165639340996093,-2.660040267007534e-16,2.996256591435878e-05,0.0054568578838152925,0.22608408629030352,0.025933151340364034,0
-6.475911456297295e-08,8.161144689083787e-06,0.0028567717250567617,-0.6039077594681515,0.004224843353773511,-3.663712370219612e-16,8.277647548190259e-06,0.002877090118190645,-0.5925718951284829,0.0025034774202124157,-1.925089096337961e-07,8.223401885852651e-06,0.0028567717250567617,-0.5990455088993731,0.0035692814453243842,0
-3.0715706950354437e-16,1.2415692510533846e-05,0.003523590854587667,0.2989434131197757,0.004097514408223335,-3.2174673556396687e-16,1.2391791915974068e-05,0.0035201977097847883,0.31597597971703273,0.004791381995621661,-2.5458808721457436e-16,1.2505274862349305e-05,0.003523590854587667,0.3134383838665178,0.005512921396920739,0
5.479580667711943e-08,2.3934840495361385e-06,0.0015470888951628276,-0.8649179950058423,-0.030689691281910368,-1.2115087892381024e-15,2.378786604676197e-06,0.001542331548233452,-0.8692544654320602,-0.029919312998139082,5.8027559986042525e-09,2.371743966561102e-06,0.0015470888951628276,-0.8715134569568241,-0.02909905143977881,0
-8.964075036013784e-16,9.620088542241524e-06,0.003101626757403528,5.472190671381528,-0.02633333722773823,-9.872097002448354e-16,1.0596045631954515e-06,0.0010293709550960972,-1.1026468004004883,-0.003477034496412623,-1.0672313379916725e-15,1.0585329208136303e-06,0.003101626757403528,-1.103706685792651,-0.004022493648130048,0
-5.237166857918994e-08,1.9557209504368832e-06,0.0013984709329967796,-1.0294817411143573,0.010842195540692354,-1.4848047500029005e-07,1.964709275413534e-06,0.0014016808750259575,-1.0243163154305905,0.011191694207579256,1.6540332008618561e-09,1.9591656964483933e-06,0.0013984709329967796,-1.0251618100236735,0.010805857063434576,0
6.668511352084681e-09,1.6551673412359074e-06,0.0012865330704011878,-0.9656099962261719,0.0037603620265078534,-1.9180871102644637e-08,1.6330131363030414e-06,0.0012778940238936253,-0.9481680362832927,0.004984807676427249,-1.1750407078610924e-06,1.659364649522222e-06,0.0012865330704011878,-0.9728495184259978,0.009609581687846088,0
